CA	v	p	T	NOX	Soot	u'
-36.0914	5.09696e-05	2.84609e+06	650.106	0	0	1.2523
-36.0457	5.08865e-05	2.85244e+06	650.492	0	0	1.25316
-36	5.08035e-05	2.8588e+06	650.88	0	0	1.25402
-35.9444	5.07027e-05	2.86656e+06	651.351	0	0	1.25507
-35.8889	5.0602e-05	2.87434e+06	651.822	0	0	1.25612
-35.8254	5.04871e-05	2.88327e+06	652.362	0	0	1.25732
-35.7704	5.03876e-05	2.89104e+06	652.831	0	0	1.25837
-35.7062	5.02717e-05	2.90013e+06	653.378	0	0	1.25959
-35.6519	5.01738e-05	2.90786e+06	653.842	0	0	1.26062
-35.5867	5.00564e-05	2.91716e+06	654.399	0	0	1.26187
-35.5333	4.99605e-05	2.9248e+06	654.855	0	0	1.26289
-35.4667	4.98408e-05	2.93438e+06	655.427	0	0	1.26416
-35.4148	4.97478e-05	2.94187e+06	655.872	0	0	1.26516
-35.3556	4.96416e-05	2.95045e+06	656.381	0	0	1.2663
-35.3048	4.95507e-05	2.95783e+06	656.819	0	0	1.26727
-35.2438	4.94418e-05	2.96672e+06	657.344	0	0	1.26845
-35.195	4.93548e-05	2.97385e+06	657.765	0	0	1.26939
-35.13	4.92389e-05	2.9834e+06	658.327	0	0	1.27064
-35.0867	4.91617e-05	2.98979e+06	658.702	0	0	1.27148
-35.0433	4.90846e-05	2.99619e+06	659.078	0	0	1.27232
-35	4.90076e-05	3.00261e+06	659.454	0	0	1.27316
-34.9474	4.89142e-05	3.01043e+06	659.911	0	0	1.27418
-34.8882	4.88093e-05	3.01926e+06	660.426	0	0	1.27533
-34.8198	4.86883e-05	3.02948e+06	661.02	0	0	1.27666
-34.7568	4.85769e-05	3.03896e+06	661.57	0	0	1.2779
-34.688	4.84555e-05	3.04934e+06	662.17	0	0	1.27924
-34.6306	4.83544e-05	3.05802e+06	662.672	0	0	1.28037
-34.5606	4.82311e-05	3.06868e+06	663.285	0	0	1.28174
-34.5045	4.81326e-05	3.07724e+06	663.777	0	0	1.28284
-34.4415	4.8022e-05	3.0869e+06	664.33	0	0	1.28409
-34.3863	4.79253e-05	3.09539e+06	664.816	0	0	1.28518
-34.3219	4.78127e-05	3.10533e+06	665.382	0	0	1.28645
-34.2682	4.77189e-05	3.11364e+06	665.856	0	0	1.28751
-34.2012	4.76019e-05	3.12407e+06	666.448	0	0	1.28884
-34.1509	4.75143e-05	3.13193e+06	666.893	0	0	1.28984
-34.1006	4.74267e-05	3.1398e+06	667.338	0	0	1.29084
-34.0503	4.73393e-05	3.14771e+06	667.784	0	0	1.29185
-34	4.7252e-05	3.15563e+06	668.231	0	0	1.29285
-33.9444	4.71556e-05	3.16442e+06	668.724	0	0	1.29396
-33.8815	4.70466e-05	3.17441e+06	669.284	0	0	1.29522
-33.8185	4.69377e-05	3.18444e+06	669.845	0	0	1.29648
-33.7441	4.68093e-05	3.19634e+06	670.509	0	0	1.29798
-33.6869	4.67106e-05	3.20553e+06	671.02	0	0	1.29913
-33.6182	4.65924e-05	3.21661e+06	671.635	0	0	1.30051
-33.5667	4.65039e-05	3.22495e+06	672.097	0	0	1.30155
-33.5037	4.63958e-05	3.23518e+06	672.661	0	0	1.30282
-33.4579	4.63173e-05	3.24264e+06	673.073	0	0	1.30375
-33.4007	4.62194e-05	3.25201e+06	673.588	0	0	1.30491
-33.3562	4.61433e-05	3.25931e+06	673.989	0	0	1.30582
-33.3053	4.60564e-05	3.26768e+06	674.448	0	0	1.30685
-33.2544	4.59696e-05	3.27608e+06	674.908	0	0	1.30788
-33.1908	4.58613e-05	3.28662e+06	675.482	0	0	1.30918
-33.1431	4.57802e-05	3.29455e+06	675.914	0	0	1.31015
-33.0715	4.56586e-05	3.30648e+06	676.562	0	0	1.31162
-33	4.55373e-05	3.31847e+06	677.211	0	0	1.31308
-32.9167	4.53963e-05	3.3325e+06	677.967	0	0	1.31479
-32.873	4.53226e-05	3.33988e+06	678.365	0	0	1.31569
-32.8217	4.52359e-05	3.34858e+06	678.833	0	0	1.31675
-32.7784	4.51631e-05	3.35594e+06	679.228	0	0	1.31764
-32.7265	4.50757e-05	3.36479e+06	679.702	0	0	1.31871
-32.6746	4.49884e-05	3.37367e+06	680.177	0	0	1.31978
-32.6133	4.48855e-05	3.3842e+06	680.738	0	0	1.32105
-32.5575	4.4792e-05	3.39381e+06	681.25	0	0	1.3222
-32.4956	4.46883e-05	3.40453e+06	681.818	0	0	1.32349
-32.4405	4.45963e-05	3.41409e+06	682.324	0	0	1.32463
-32.3776	4.44913e-05	3.42505e+06	682.903	0	0	1.32594
-32.3237	4.44014e-05	3.43448e+06	683.4	0	0	1.32706
-32.2589	4.42937e-05	3.44584e+06	683.997	0	0	1.32841
-32.2071	4.42076e-05	3.45496e+06	684.476	0	0	1.3295
-32.1381	4.40931e-05	3.46717e+06	685.114	0	0	1.33094
-32.0921	4.40168e-05	3.47534e+06	685.541	0	0	1.33191
-32.046	4.39407e-05	3.48353e+06	685.968	0	0	1.33287
-32	4.38646e-05	3.49175e+06	686.395	0	0	1.33384
-31.9474	4.37777e-05	3.50117e+06	686.884	0	0	1.33494
-31.8882	4.36802e-05	3.51181e+06	687.435	0	0	1.33619
-31.8198	4.35678e-05	3.52412e+06	688.071	0	0	1.33763
-31.7568	4.34642e-05	3.53554e+06	688.659	0	0	1.33896
-31.688	4.33514e-05	3.54805e+06	689.302	0	0	1.34042
-31.6306	4.32575e-05	3.55851e+06	689.838	0	0	1.34164
-31.5606	4.3143e-05	3.57135e+06	690.494	0	0	1.34312
-31.5096	4.30599e-05	3.58073e+06	690.972	0	0	1.34421
-31.4459	4.29561e-05	3.59248e+06	691.57	0	0	1.34556
-31.3964	4.28755e-05	3.60166e+06	692.036	0	0	1.34662
-31.3397	4.27835e-05	3.61218e+06	692.569	0	0	1.34783
-31.2912	4.27048e-05	3.62124e+06	693.026	0	0	1.34886
-31.233	4.26105e-05	3.63213e+06	693.575	0	0	1.35011
-31.1747	4.25163e-05	3.64306e+06	694.126	0	0	1.35136
-31.1165	4.24222e-05	3.65404e+06	694.676	0	0	1.35261
-31.0582	4.23283e-05	3.66505e+06	695.228	0	0	1.35386
-31	4.22346e-05	3.6761e+06	695.78	0	0	1.35511
-30.9524	4.2158e-05	3.68517e+06	696.232	0	0	1.35613
-30.8964	4.20681e-05	3.69587e+06	696.764	0	0	1.35734
-30.8492	4.19925e-05	3.70491e+06	697.213	0	0	1.35836
-30.7926	4.19019e-05	3.7158e+06	697.752	0	0	1.35958
-30.7459	4.18273e-05	3.72479e+06	698.196	0	0	1.36059
-30.6886	4.17358e-05	3.73589e+06	698.744	0	0	1.36183
-30.6394	4.16574e-05	3.74544e+06	699.214	0	0	1.3629
-30.5813	4.15649e-05	3.75676e+06	699.77	0	0	1.36416
-30.5328	4.14879e-05	3.76622e+06	700.234	0	0	1.36521
-30.4736	4.1394e-05	3.77783e+06	700.801	0	0	1.3665
-30.421	4.13106e-05	3.78818e+06	701.306	0	0	1.36764
-30.3609	4.12154e-05	3.80005e+06	701.883	0	0	1.36895
-30.3093	4.1134e-05	3.81027e+06	702.379	0	0	1.37008
-30.2474	4.10365e-05	3.82256e+06	702.975	0	0	1.37143
-30.198	4.09586e-05	3.83243e+06	703.452	0	0	1.37251
-30.132	4.08549e-05	3.84564e+06	704.088	0	0	1.37396
-30.088	4.07858e-05	3.85447e+06	704.513	0	0	1.37492
-30.044	4.07169e-05	3.86333e+06	704.939	0	0	1.37589
-30	4.0648e-05	3.87222e+06	705.365	0	0	1.37685
-29.9474	4.05657e-05	3.88288e+06	705.875	0	0	1.37801
-29.8882	4.04733e-05	3.89491e+06	706.449	0	0	1.37931
-29.8198	4.03668e-05	3.90885e+06	707.112	0	0	1.38082
-29.7613	4.02758e-05	3.92084e+06	707.681	0	0	1.38211
-29.6921	4.01683e-05	3.93507e+06	708.354	0	0	1.38364
-29.6344	4.0079e-05	3.94697e+06	708.916	0	0	1.38492
-29.5639	3.99699e-05	3.96158e+06	709.603	0	0	1.38648
-29.5126	3.98908e-05	3.97224e+06	710.104	0	0	1.38762
-29.4486	3.9792e-05	3.98561e+06	710.731	0	0	1.38904
-29.3987	3.97153e-05	3.99606e+06	711.219	0	0	1.39015
-29.3418	3.96278e-05	4.00803e+06	711.777	0	0	1.39142
-29.2929	3.95529e-05	4.01832e+06	712.256	0	0	1.39251
-29.2344	3.94631e-05	4.03071e+06	712.832	0	0	1.39381
-29.1758	3.93735e-05	4.04315e+06	713.408	0	0	1.39512
-29.1172	3.92841e-05	4.05563e+06	713.984	0	0	1.39643
-29.0586	3.91948e-05	4.06815e+06	714.562	0	0	1.39774
-29	3.91057e-05	4.08072e+06	715.139	0	0	1.39905
-28.9474	3.90257e-05	4.09206e+06	715.659	0	0	1.40023
-28.8842	3.893e-05	4.1057e+06	716.284	0	0	1.40165
-28.8289	3.88463e-05	4.11768e+06	716.831	0	0	1.40289
-28.7652	3.875e-05	4.13156e+06	717.462	0	0	1.40433
-28.7105	3.86676e-05	4.14349e+06	718.004	0	0	1.40556
-28.6459	3.85703e-05	4.15765e+06	718.645	0	0	1.40702
-28.5921	3.84895e-05	4.16949e+06	719.181	0	0	1.40823
-28.5263	3.83908e-05	4.18401e+06	719.835	0	0	1.40972
-28.4785	3.83191e-05	4.19461e+06	720.312	0	0	1.4108
-28.4187	3.82297e-05	4.20791e+06	720.908	0	0	1.41215
-28.3721	3.81603e-05	4.21828e+06	721.373	0	0	1.41321
-28.319	3.8081e-05	4.23017e+06	721.904	0	0	1.41441
-28.2658	3.80019e-05	4.2421e+06	722.436	0	0	1.41562
-28.1994	3.79032e-05	4.25706e+06	723.101	0	0	1.41713
-28.1495	3.78293e-05	4.26832e+06	723.601	0	0	1.41826
-28.0997	3.77556e-05	4.27962e+06	724.101	0	0	1.41939
-28.0498	3.76819e-05	4.29095e+06	724.601	0	0	1.42053
-28	3.76084e-05	4.30231e+06	725.102	0	0	1.42166
-27.9474	3.75308e-05	4.31435e+06	725.632	0	0	1.42286
-27.8842	3.74379e-05	4.32885e+06	726.268	0	0	1.4243
-27.8322	3.73616e-05	4.34083e+06	726.792	0	0	1.42549
-27.7728	3.72744e-05	4.35456e+06	727.391	0	0	1.42685
-27.7212	3.71991e-05	4.36651e+06	727.912	0	0	1.42803
-27.6611	3.71113e-05	4.38049e+06	728.519	0	0	1.42941
-27.6139	3.70425e-05	4.39151e+06	728.997	0	0	1.43049
-27.5581	3.69612e-05	4.40457e+06	729.562	0	0	1.43177
-27.5074	3.68875e-05	4.41649e+06	730.077	0	0	1.43293
-27.4439	3.67955e-05	4.43143e+06	730.72	0	0	1.43439
-27.3946	3.67241e-05	4.44309e+06	731.221	0	0	1.43552
-27.3382	3.66426e-05	4.45647e+06	731.794	0	0	1.43682
-27.2819	3.65613e-05	4.46988e+06	732.368	0	0	1.43812
-27.2114	3.64598e-05	4.48671e+06	733.085	0	0	1.43974
-27.1586	3.63838e-05	4.49938e+06	733.624	0	0	1.44096
-27.1057	3.6308e-05	4.51209e+06	734.163	0	0	1.44218
-27.0529	3.62323e-05	4.52484e+06	734.703	0	0	1.44341
-27	3.61568e-05	4.53764e+06	735.243	0	0	1.44463
-26.9444	3.60775e-05	4.55112e+06	735.812	0	0	1.44591
-26.8815	3.59878e-05	4.56646e+06	736.457	0	0	1.44737
-26.8227	3.59042e-05	4.58083e+06	737.059	0	0	1.44873
-26.7542	3.5807e-05	4.59766e+06	737.762	0	0	1.45032
-26.7003	3.57307e-05	4.61093e+06	738.315	0	0	1.45157
-26.6366	3.56408e-05	4.62666e+06	738.97	0	0	1.45305
-26.5836	3.55659e-05	4.63982e+06	739.516	0	0	1.45429
-26.5187	3.54747e-05	4.65596e+06	740.183	0	0	1.45579
-26.4669	3.54018e-05	4.66892e+06	740.718	0	0	1.457
-26.4085	3.532e-05	4.68354e+06	741.32	0	0	1.45836
-26.3574	3.52485e-05	4.69638e+06	741.848	0	0	1.45955
-26.2979	3.51653e-05	4.7114e+06	742.464	0	0	1.46094
-26.2482	3.5096e-05	4.72396e+06	742.977	0	0	1.4621
-26.1862	3.50096e-05	4.73971e+06	743.62	0	0	1.46354
-26.1396	3.4945e-05	4.75156e+06	744.102	0	0	1.46463
-26.0931	3.48804e-05	4.76345e+06	744.585	0	0	1.46572
-26.0465	3.4816e-05	4.77536e+06	745.069	0	0	1.46681
-26	3.47516e-05	4.78731e+06	745.552	0	0	1.46789
-25.9474	3.46789e-05	4.80086e+06	746.099	0	0	1.46913
-25.8842	3.45919e-05	4.81718e+06	746.756	0	0	1.4706
-25.8162	3.44984e-05	4.83481e+06	747.464	0	0	1.4722
-25.742	3.43967e-05	4.85412e+06	748.236	0	0	1.47394
-25.6802	3.43121e-05	4.87029e+06	748.881	0	0	1.47539
-25.6121	3.42192e-05	4.88813e+06	749.591	0	0	1.47698
-25.5565	3.41434e-05	4.90278e+06	750.173	0	0	1.47829
-25.4947	3.40594e-05	4.91912e+06	750.819	0	0	1.47974
-25.4397	3.39848e-05	4.93369e+06	751.395	0	0	1.48103
-25.3769	3.38998e-05	4.95039e+06	752.053	0	0	1.48251
-25.323	3.38271e-05	4.96476e+06	752.617	0	0	1.48377
-25.2584	3.374e-05	4.98206e+06	753.295	0	0	1.48529
-25.2067	3.36704e-05	4.99595e+06	753.838	0	0	1.48651
-25.1378	3.35779e-05	5.01453e+06	754.562	0	0	1.48813
-25.0919	3.35164e-05	5.02696e+06	755.045	0	0	1.48921
-25.0459	3.34549e-05	5.03942e+06	755.529	0	0	1.4903
-25	3.33936e-05	5.05191e+06	756.013	0	0	1.49138
-24.9444	3.33195e-05	5.06706e+06	756.599	0	0	1.49269
-24.8815	3.32358e-05	5.08429e+06	757.263	0	0	1.49417
-24.808	3.31383e-05	5.10446e+06	758.038	0	0	1.49591
-24.7459	3.3056e-05	5.12159e+06	758.694	0	0	1.49738
-24.6713	3.29575e-05	5.14223e+06	759.482	0	0	1.49914
-24.6153	3.28839e-05	5.15777e+06	760.075	0	0	1.50046
-24.547	3.2794e-05	5.17683e+06	760.798	0	0	1.50208
-24.4923	3.27223e-05	5.19213e+06	761.378	0	0	1.50337
-24.4307	3.26418e-05	5.2094e+06	762.031	0	0	1.50482
-24.3769	3.25715e-05	5.22456e+06	762.602	0	0	1.5061
-24.3141	3.24896e-05	5.2423e+06	763.27	0	0	1.50758
-24.2617	3.24216e-05	5.25714e+06	763.826	0	0	1.50882
-24.1963	3.23367e-05	5.27574e+06	764.522	0	0	1.51037
-24.1472	3.22732e-05	5.28974e+06	765.045	0	0	1.51153
-24.0982	3.22098e-05	5.30377e+06	765.567	0	0	1.51269
-24.0491	3.21465e-05	5.31785e+06	766.091	0	0	1.51385
-24	3.20833e-05	5.33196e+06	766.614	0	0	1.51501
-23.9444	3.20119e-05	5.34798e+06	767.207	0	0	1.51633
-23.8815	3.19312e-05	5.36619e+06	767.879	0	0	1.51782
-23.8227	3.1856e-05	5.38325e+06	768.507	0	0	1.51921
-23.7542	3.17686e-05	5.40322e+06	769.239	0	0	1.52084
-23.6961	3.16947e-05	5.42018e+06	769.86	0	0	1.52221
-23.6265	3.16063e-05	5.44059e+06	770.604	0	0	1.52386
-23.5696	3.15342e-05	5.45736e+06	771.215	0	0	1.52521
-23.5063	3.14542e-05	5.47605e+06	771.893	0	0	1.5267
-23.45	3.13833e-05	5.49271e+06	772.496	0	0	1.52803
-23.3857	3.13024e-05	5.51182e+06	773.186	0	0	1.52956
-23.3306	3.12333e-05	5.52825e+06	773.778	0	0	1.53086
-23.2645	3.11505e-05	5.54803e+06	774.488	0	0	1.53242
-23.2116	3.10844e-05	5.56391e+06	775.057	0	0	1.53368
-23.1411	3.09965e-05	5.58514e+06	775.815	0	0	1.53534
-23.094	3.0938e-05	5.59935e+06	776.322	0	0	1.53646
-23.047	3.08797e-05	5.61359e+06	776.828	0	0	1.53757
-23	3.08215e-05	5.62787e+06	777.335	0	0	1.53868
-22.9444	3.07528e-05	5.64478e+06	777.934	0	0	1.54
-22.8854	3.068e-05	5.6628e+06	778.57	0	0	1.54139
-22.8173	3.05962e-05	5.68367e+06	779.305	0	0	1.543
-22.7544	3.05191e-05	5.70299e+06	779.983	0	0	1.54449
-22.679	3.04268e-05	5.72626e+06	780.798	0	0	1.54627
-22.6224	3.03577e-05	5.74378e+06	781.409	0	0	1.54761
-22.5533	3.02735e-05	5.76526e+06	782.157	0	0	1.54924
-22.4979	3.02064e-05	5.78251e+06	782.755	7.24289e-29	0	1.55055
-22.4357	3.0131e-05	5.80196e+06	783.429	1.5789e-28	0	1.55202
-22.3812	3.00652e-05	5.81904e+06	784.019	2.35849e-28	0	1.5533
-22.3177	2.99886e-05	5.83902e+06	784.707	3.31317e-28	0	1.5548
-22.2647	2.99249e-05	5.85572e+06	785.281	4.14151e-28	0	1.55604
-22.1986	2.98455e-05	5.87666e+06	785.999	5.2304e-28	0	1.5576
-22.1489	2.97861e-05	5.89242e+06	786.537	6.07853e-28	0	1.55877
-22.0993	2.97269e-05	5.90821e+06	787.076	6.95924e-28	0	1.55994
-22.0496	2.96677e-05	5.92405e+06	787.615	7.87383e-28	0	1.56111
-22	2.96087e-05	5.93992e+06	788.154	8.82363e-28	0	1.56228
-21.9444	2.95427e-05	5.95774e+06	788.758	9.93254e-28	0	1.56358
-21.8815	2.94682e-05	5.97799e+06	789.442	1.1251e-27	0	1.56506
-21.8227	2.93988e-05	5.99694e+06	790.081	1.25379e-27	0	1.56644
-21.7542	2.93181e-05	6.01913e+06	790.826	1.41194e-27	0	1.56805
-21.7003	2.92548e-05	6.03662e+06	791.412	1.54139e-27	0	1.56932
-21.6366	2.91802e-05	6.05734e+06	792.105	1.70191e-27	0	1.57081
-21.5877	2.9123e-05	6.07333e+06	792.638	1.83006e-27	0	1.57196
-21.5289	2.90545e-05	6.09257e+06	793.278	1.99079e-27	0	1.57333
-21.4808	2.89985e-05	6.10836e+06	793.802	2.12715e-27	0	1.57446
-21.4207	2.89288e-05	6.12814e+06	794.457	2.30546e-27	0	1.57586
-21.3681	2.88679e-05	6.1455e+06	795.031	2.46777e-27	0	1.57709
-21.3068	2.8797e-05	6.1658e+06	795.699	2.66601e-27	0	1.57852
-21.2556	2.87381e-05	6.18277e+06	796.257	2.83766e-27	0	1.57971
-21.1917	2.86646e-05	6.20404e+06	796.954	3.0627e-27	0	1.5812
-21.1438	2.86097e-05	6.22004e+06	797.477	3.23766e-27	0	1.58232
-21.0959	2.85548e-05	6.23607e+06	798.001	3.41896e-27	0	1.58343
-21.0479	2.85001e-05	6.25215e+06	798.524	3.60686e-27	0	1.58455
-21	2.84455e-05	6.26826e+06	799.048	3.80161e-27	0	1.58566
-20.9444	2.83823e-05	6.28697e+06	799.655	4.03686e-27	0	1.58695
-20.8815	2.8311e-05	6.30824e+06	800.342	4.31628e-27	0	1.58841
-20.8137	2.82343e-05	6.33122e+06	801.083	4.63276e-27	0	1.58998
-20.7397	2.81509e-05	6.35637e+06	801.89	4.99749e-27	0	1.59169
-20.6781	2.80817e-05	6.3774e+06	802.564	5.31562e-27	0	1.59312
-20.6103	2.80057e-05	6.4006e+06	803.305	5.68347e-27	0	1.59468
-20.5492	2.79376e-05	6.42155e+06	803.972	6.02975e-27	0	1.59609
-20.4806	2.78611e-05	6.44518e+06	804.723	6.43939e-27	0	1.59767
-20.4272	2.78018e-05	6.46362e+06	805.307	6.77073e-27	0	1.5989
-20.3662	2.77342e-05	6.48474e+06	805.975	7.16655e-27	0	1.6003
-20.3204	2.76836e-05	6.50062e+06	806.476	7.47352e-27	0	1.60135
-20.267	2.76247e-05	6.5192e+06	807.06	7.84576e-27	0	1.60258
-20.2136	2.7566e-05	6.53782e+06	807.644	8.23274e-27	0	1.6038
-20.1424	2.74879e-05	6.56271e+06	808.423	8.77606e-27	0	1.60543
-20.0949	2.7436e-05	6.57935e+06	808.943	9.15106e-27	0	1.60651
-20.0475	2.73842e-05	6.59603e+06	809.462	9.5391e-27	0	1.6076
-20	2.73325e-05	6.61274e+06	809.982	9.9407e-27	0	1.60868
-19.9444	2.72722e-05	6.63235e+06	810.59	1.043e-26	0	1.60994
-19.8854	2.72082e-05	6.65324e+06	811.236	1.09727e-26	0	1.61129
-19.8173	2.71347e-05	6.6774e+06	811.981	1.16303e-26	0	1.61283
-19.7544	2.7067e-05	6.69977e+06	812.67	1.22656e-26	0	1.61426
-19.6859	2.69934e-05	6.72425e+06	813.42	1.29935e-26	0	1.61581
-19.6287	2.69322e-05	6.7447e+06	814.046	1.36255e-26	0	1.6171
-19.5658	2.68651e-05	6.76726e+06	814.734	1.43525e-26	0	1.61852
-19.5092	2.68049e-05	6.78762e+06	815.353	1.50337e-26	0	1.61979
-19.4456	2.67373e-05	6.81057e+06	816.05	1.58354e-26	0	1.62122
-19.3899	2.66784e-05	6.83072e+06	816.659	1.65652e-26	0	1.62247
-19.3249	2.66099e-05	6.85427e+06	817.37	1.74566e-26	0	1.62392
-19.2708	2.65529e-05	6.87396e+06	817.963	1.82286e-26	0	1.62513
-19.2031	2.64819e-05	6.89862e+06	818.703	1.92405e-26	0	1.62664
-19.1523	2.64288e-05	6.91717e+06	819.259	2.00274e-26	0	1.62777
-19.1015	2.63759e-05	6.93575e+06	819.814	2.08429e-26	0	1.6289
-19.0508	2.6323e-05	6.95438e+06	820.37	2.1688e-26	0	1.63003
-19	2.62703e-05	6.97304e+06	820.925	2.2564e-26	0	1.63115
-18.9444	2.62128e-05	6.99351e+06	821.532	2.35609e-26	0	1.63238
-18.8815	2.61478e-05	7.01677e+06	822.221	2.47419e-26	0	1.63377
-18.8185	2.60831e-05	7.04008e+06	822.909	2.59763e-26	0	1.63516
-18.7441	2.60068e-05	7.0677e+06	823.721	2.75131e-26	0	1.63679
-18.6869	2.59483e-05	7.08902e+06	824.347	2.87437e-26	0	1.63805
-18.6182	2.58783e-05	7.11465e+06	825.097	3.02922e-26	0	1.63955
-18.5667	2.58259e-05	7.13392e+06	825.659	3.1496e-26	0	1.64068
-18.5037	2.57622e-05	7.15753e+06	826.346	3.30323e-26	0	1.64205
-18.4579	2.57159e-05	7.17474e+06	826.846	3.41856e-26	0	1.64304
-18.4007	2.56583e-05	7.19629e+06	827.471	3.56846e-26	0	1.64428
-18.3506	2.5608e-05	7.21519e+06	828.017	3.70423e-26	0	1.64537
-18.2922	2.55494e-05	7.23728e+06	828.655	3.86905e-26	0	1.64663
-18.2435	2.55008e-05	7.25573e+06	829.186	4.01107e-26	0	1.64768
-18.1826	2.54402e-05	7.27884e+06	829.849	4.19608e-26	0	1.64899
-18.1369	2.53948e-05	7.29621e+06	830.346	4.33926e-26	0	1.64997
-18.0913	2.53496e-05	7.31361e+06	830.844	4.48694e-26	0	1.65095
-18.0456	2.53044e-05	7.33103e+06	831.341	4.63927e-26	0	1.65192
-18	2.52594e-05	7.34849e+06	831.838	4.79641e-26	0	1.6529
-17.9474	2.52076e-05	7.36865e+06	832.411	4.98416e-26	0	1.65401
-17.8842	2.51457e-05	7.39289e+06	833.097	5.21933e-26	0	1.65536
-17.8253	2.50881e-05	7.41557e+06	833.738	5.44778e-26	0	1.6566
-17.7565	2.50211e-05	7.44209e+06	834.485	5.72694e-26	0	1.65805
-17.7025	2.49686e-05	7.46297e+06	835.072	5.95444e-26	0	1.65919
-17.6386	2.49068e-05	7.4877e+06	835.765	6.23501e-26	0	1.66053
-17.5895	2.48594e-05	7.50677e+06	836.299	6.45809e-26	0	1.66156
-17.5305	2.48026e-05	7.52969e+06	836.938	6.73645e-26	0	1.66279
-17.4823	2.47564e-05	7.54847e+06	837.461	6.97166e-26	0	1.66379
-17.422	2.46987e-05	7.572e+06	838.114	7.2776e-26	0	1.66504
-17.3751	2.4654e-05	7.59033e+06	838.622	7.52313e-26	0	1.66601
-17.3215	2.4603e-05	7.61132e+06	839.202	7.81377e-26	0	1.66711
-17.2756	2.45594e-05	7.62934e+06	839.699	8.07062e-26	0	1.66806
-17.2205	2.45073e-05	7.651e+06	840.295	8.39018e-26	0	1.66919
-17.1654	2.44553e-05	7.67269e+06	840.891	8.7216e-26	0	1.67032
-17.1102	2.44035e-05	7.69443e+06	841.487	9.06528e-26	0	1.67144
-17.0551	2.43518e-05	7.71621e+06	842.082	9.42166e-26	0	1.67256
-17	2.43003e-05	7.73802e+06	842.676	9.79118e-26	0	1.67368
-16.9474	2.42512e-05	7.75889e+06	843.244	1.01564e-25	0	1.67474
-16.8842	2.41926e-05	7.78397e+06	843.924	1.06131e-25	0	1.67601
-16.8351	2.41471e-05	7.80352e+06	844.453	1.098e-25	0	1.67699
-16.7754	2.4092e-05	7.82729e+06	845.095	1.1443e-25	0	1.67818
-16.7237	2.40445e-05	7.84793e+06	845.651	1.18581e-25	0	1.67921
-16.6634	2.39892e-05	7.87205e+06	846.299	1.23615e-25	0	1.68041
-16.6081	2.39386e-05	7.8942e+06	846.892	1.28397e-25	0	1.6815
-16.5406	2.38771e-05	7.92131e+06	847.617	1.345e-25	0	1.68283
-16.4914	2.38325e-05	7.94107e+06	848.144	1.39083e-25	0	1.68379
-16.43	2.37769e-05	7.9658e+06	848.802	1.45038e-25	0	1.68499
-16.3822	2.37338e-05	7.98508e+06	849.313	1.49815e-25	0	1.68592
-16.3276	2.36847e-05	8.00713e+06	849.897	1.55466e-25	0	1.68698
-16.273	2.36358e-05	8.02922e+06	850.481	1.61318e-25	0	1.68803
-16.2048	2.35748e-05	8.05687e+06	851.209	1.68954e-25	0	1.68935
-16.1536	2.35292e-05	8.07765e+06	851.755	1.74873e-25	0	1.69033
-16.1024	2.34838e-05	8.09846e+06	852.301	1.80985e-25	0	1.6913
-16.0512	2.34385e-05	8.11929e+06	852.846	1.87297e-25	0	1.69227
-16	2.33934e-05	8.14015e+06	853.391	1.93816e-25	0	1.69324
-15.95	2.33494e-05	8.16056e+06	853.922	2.00387e-25	0	1.69418
-15.8906	2.32974e-05	8.18482e+06	854.553	2.08483e-25	0	1.6953
-15.8411	2.32541e-05	8.20507e+06	855.078	2.15444e-25	0	1.69622
